"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2022",2594843.56490543,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2023",2735504,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2024",2884928,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2025",3030335,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2026",3167150,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2027",3295407,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2028",3418019,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2029",3536888,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2030",3653265,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2031",3767951,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2032",3881408,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2033",3993909,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2034",4105644,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2035",4216853,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2036",4327888,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2037",4439076,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2038",4550676,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2039",4662909,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2040",4775883,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2041",4889728,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2042",5004384,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2043",5119824,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2044",5235887,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2045",5352433,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2046",5469225,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2047",5585990,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2048",5702489,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2049",5818536,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2050",5933944,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2051",6048625,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2052",6162534,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2053",6275708,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2054",6388256,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2055",6500397,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2056",6612466,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2057",6724755,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2058",6837699,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2059",6951846,
"TUR","GDPLTFORECAST","TOT","MLN_USD","A","2060",7067842,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2020",2656128.5378153,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2021",2848040.89052592,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2022",3005308.58046365,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2023",3075237,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2024",3121279,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2025",3162138,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2026",3202893,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2027",3244768,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2028",3287691,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2029",3331140,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2030",3374652,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2031",3417955,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2032",3460916,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2033",3503551,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2034",3545934,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2035",3588162,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2036",3630335,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2037",3672596,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2038",3715014,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2039",3757626,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2040",3800457,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2041",3843554,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2042",3886992,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2043",3930816,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2044",3975040,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2045",4019669,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2046",4064725,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2047",4110190,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2048",4156066,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2049",4202370,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2050",4249172,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2051",4296597,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2052",4344710,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2053",4393623,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2054",4443458,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2055",4494356,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2056",4546474,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2057",4599875,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2058",4654600,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2059",4710636,
"GBR","GDPLTFORECAST","TOT","MLN_USD","A","2060",4767945,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2020",19277860.0570682,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2021",20600684.2066607,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2022",21333157.9390889,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2023",21745600,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2024",22089590,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2025",22435530,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2026",22795090,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2027",23165430,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2028",23542450,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2029",23922220,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2030",24302080,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2031",24680650,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2032",25057260,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2033",25432210,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2034",25805950,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2035",26178950,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2036",26551860,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2037",26925870,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2038",27301970,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2039",27680920,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2040",28063300,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2041",28449620,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2042",28840510,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2043",29236180,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2044",29636360,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2045",30040560,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2046",30448430,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2047",30860520,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2048",31276660,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2049",31696400,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2050",32119290,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2051",32545110,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2052",32973750,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2053",33405240,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2054",33839410,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2055",34276180,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2056",34715910,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2057",35159850,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2058",35609030,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2059",36064460,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2060",36527240,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2020",2927242.74888682,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2021",3035829.55790598,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2022",3111960.68511444,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2023",3204767,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2024",3294893,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2025",3379235,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2026",3459176,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2027",3535859,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2028",3610793,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2029",3685009,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2030",3758912,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2031",3832638,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2032",3906212,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2033",3979679,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2034",4053077,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2035",4126441,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2036",4199798,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2037",4273145,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2038",4346415,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2039",4419491,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2040",4492234,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2041",4564508,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2042",4636089,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2043",4706795,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2044",4776454,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2045",4844926,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2046",4912127,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2047",4977987,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2048",5042484,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2049",5105633,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2050",5167500,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2051",5228207,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2052",5287870,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2053",5346650,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2054",5404732,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2055",5462319,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2056",5519602,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2057",5576626,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2058",5633426,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2059",5690021,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2060",5746465,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2020",413320.990954928,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2021",441170.257900904,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2022",456803.703748668,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2023",473898.5,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2024",489101.9,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2025",501847.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2026",512686.9,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2027",522432.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2028",531616.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2029",540480.4,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2030",549161.3,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2031",557732.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2032",566198.8,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2033",574532.2,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2034",582684.8,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2035",590607.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2036",598265.9,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2037",605654.6,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2038",612781.6,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2039",619663.5,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2040",626320.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2041",632772,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2042",639025.2,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2043",645094.3,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2044",650993.3,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2045",656737.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2046",662343.4,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2047",667818.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2048",673169.5,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2049",678402.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2050",683525.9,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2051",688552.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2052",693495.5,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2053",698364.3,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2054",703170.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2055",707932.4,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2056",712673.6,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2057",717403.2,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2058",722139.4,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2059",726903.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2060",731720.6,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2020",23509112.4859016,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2021",25514667.1525193,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2022",26995184.572743,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2023",28326230,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2024",29596430,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2025",30847740,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2026",32090550,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2027",33328160,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2028",34558960,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2029",35776690,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2030",36976710,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2031",38155280,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2032",39309470,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2033",40435560,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2034",41529450,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2035",42587530,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2036",43607620,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2037",44588650,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2038",45531140,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2039",46436270,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2040",47305810,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2041",48142100,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2042",48947850,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2043",49726360,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2044",50481210,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2045",51216270,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2046",51936040,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2047",52645640,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2048",53350570,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2049",54055810,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2050",54765280,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2051",55481590,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2052",56205480,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2053",56936110,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2054",57671560,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2055",58410030,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2056",59150730,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2057",59894050,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2058",60640270,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2059",61389070,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2060",62139790,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2020",44582.7893463059,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2021",45893.4146096429,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2022",48174.6837886961,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2023",50323.38,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2024",52211.32,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2025",53895.31,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2026",55426.51,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2027",56844.27,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2028",58173.96,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2029",59424.84,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2030",60602.25,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2031",61709.68,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2032",62748.85,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2033",63721.54,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2034",64629.79,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2035",65476.47,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2036",66265.88,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2037",67002.25,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2038",67689.5,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2039",68329.86,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2040",68923.15,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2041",69470.31,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2042",69973.04,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2043",70433.59,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2044",70853.47,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2045",71233.85,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2046",71577.44,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2047",71889.55,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2048",72175.85,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2049",72442.03,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2050",72693.5,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2051",72935.65,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2052",73172.09,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2053",73408.24,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2054",73650.66,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2055",73905.53,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2056",74178.23,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2057",74473.39,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2058",74790.68,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2059",75127.37,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2060",75478.48,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2020",8415911.84325774,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2021",9091495.02468221,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2022",9957662.72705213,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2023",10815240,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2024",11635760,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2025",12450620,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2026",13269540,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2027",14093520,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2028",14923520,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2029",15760180,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2030",16602910,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2031",17450590,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2032",18301730,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2033",19155040,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2034",20009020,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2035",20862090,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2036",21712830,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2037",22560550,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2038",23404900,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2039",24245720,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2040",25082990,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2041",25916950,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2042",26748030,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2043",27576820,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2044",28403630,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2045",29228650,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2046",30052370,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2047",30876030,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2048",31701400,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2049",32530040,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2050",33363210,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2051",34202140,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2052",35048310,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2053",35903600,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2054",36769260,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2055",37645610,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2056",38532720,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2057",39431120,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2058",40341790,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2059",41265730,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2060",42203870,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2020",3160205.84186828,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2021",3310046.15699658,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2022",3480276.95447347,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2023",3737179,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2024",3993958,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2025",4233448,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2026",4458111,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2027",4674147,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2028",4886496,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2029",5097727,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2030",5309205,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2031",5521658,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2032",5735561,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2033",5951116,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2034",6168401,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2035",6387423,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2036",6608069,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2037",6830311,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2038",7054244,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2039",7279759,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2040",7506742,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2041",7735161,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2042",7964976,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2043",8196275,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2044",8429064,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2045",8663025,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2046",8897840,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2047",9133414,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2048",9369851,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2049",9607234,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2050",9845591,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2051",10084970,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2052",10325570,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2053",10567620,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2054",10811210,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2055",11056360,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2056",11303200,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2057",11552270,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2058",11804310,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2059",12060030,
"IDN","GDPLTFORECAST","TOT","MLN_USD","A","2060",12319850,
"ISR","GDPLTFORECAST","TOT","MLN_USD","A","2020",333743.214125031,
"ISR","GDPLTFORECAST","TOT","MLN_USD","A","2021",350287.344360466,
"ISR","GDPLTFORECAST","TOT","MLN_USD","A","2022",366216.686072749,
"ISR","GDPLTFORECAST","TOT","MLN_USD","A","2023",377309.1,
"ISR","GDPLTFORECAST","TOT","MLN_USD","A","2024",387461.3,
"ISR","GDPLTFORECAST","TOT","MLN_USD","A","2025",398055.3,
"ISR","GDPLTFORECAST","TOT","MLN_USD","A","2026",409246.8,
"ISR","GDPLTFORECAST","TOT","MLN_USD","A","2027",420900.1,
